species,location,ID,sex,reproduction,roost_name,roost_type,year,date_time,Tb,Ta
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 3:30,31.20006874,
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 3:40,32.45675111,12.08
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 3:50,32.53367354,11.077
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 4:00,,10.575
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 4:10,30.77146279,10.575
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 4:20,34.59696402,10.575
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 4:30,,10.074
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 4:40,31.71495222,10.074
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 4:50,,10.074
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 5:00,,9.572
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 5:10,,10.074
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 5:20,,10.074
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 5:30,,9.572
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 5:40,,10.074
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 5:50,,10.074
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 6:00,35.63235443,10.575
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 6:10,,11.077
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 6:20,,11.077
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 6:30,,11.578
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 6:40,,12.581
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 6:50,,12.08
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 7:00,,13.082
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 7:10,,12.581
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 7:20,,13.584
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 7:30,,13.082
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 7:40,,14.085
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 7:50,,13.584
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 8:00,38.99487551,12.581
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 8:10,41.48753205,12.581
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 8:20,,13.082
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 8:30,36.14885485,13.584
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 8:40,,14.085
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 8:50,40.12694173,15.588
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 9:00,41.50604684,18.092
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 9:10,38.67045005,20.095
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 9:20,40.13527419,20.595
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 9:30,38.56110585,22.097
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 9:40,,21.096
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 9:50,,21.596
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 10:00,32.86205814,22.097
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 10:10,30.02034984,23.097
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 10:20,28.26077744,23.597
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 10:30,27.60296175,23.597
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 10:40,25.9623456,22.097
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 10:50,,22.597
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 11:00,23.76108156,24.098
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 11:10,23.59017729,25.598
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 11:20,23.37013641,25.098
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 11:30,23.56574525,25.098
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 11:40,24.07790983,24.098
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 11:50,,22.097
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 12:00,37.34981767,24.598
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 12:10,,24.598
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 12:20,,22.597
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 12:30,,22.097
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 12:40,,21.596
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 12:50,,20.595
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 13:00,,19.594
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 13:10,32.45675111,18.092
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 13:20,31.77064915,16.059
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 13:30,27.67367193,16.089
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 13:40,26.39287732,16.059
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 13:50,,15.087
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 14:00,24.53960792,14.586
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 14:10,23.8830263,14.586
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 14:20,23.37013641,15.087
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 14:30,,16.089
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 14:40,22.92904359,15.588
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 14:50,22.4866449,15.087
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 15:00,22.1663505,15.588
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 15:10,21.96892836,15.588
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 15:20,21.82070589,15.588
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 15:30,21.67235174,16.089
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 15:40,21.59812581,16.089
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 15:50,21.49910774,15.588
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 16:00,21.47434432,16.59
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 16:10,21.52386761,17.592
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 16:20,21.6970865,16.59
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 16:30,21.67235174,16.59
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 16:40,21.82070589,18.593
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 16:50,22.11701743,18.593
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 17:00,22.38816173,18.092
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 17:10,22.43741104,17.091
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 17:20,22.51125602,16.59
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 17:30,22.53586325,17.091
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 17:40,22.63425315,16.089
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 17:50,22.4866449,16.59
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 18:00,22.4866449,16.089
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 18:10,22.24032181,16.089
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 18:20,22.14168584,16.59
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 18:30,22.26497133,16.59
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 18:40,22.21566849,16.59
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 18:50,22.24032181,16.089
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 19:00,22.06766934,15.087
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 19:10,21.74654517,14.586
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 19:20,21.40003278,14.586
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 19:30,21.15209977,14.085
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 19:40,20.97834107,14.085
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 19:50,20.82927257,14.586
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 20:00,20.77955619,14.586
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 20:10,20.68008348,14.586
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 20:20,20.65520702,14.085
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 20:30,20.50587928,13.584
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 20:40,20.25674019,13.584
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 20:50,20.03224281,13.082
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 21:00,19.80749295,13.082
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 21:10,19.60750746,12.581
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 21:20,19.48241886,12.581
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 21:35,19.20696429,12.08
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 21:40,19.13177925,11.578
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 21:50,18.95624737,11.077
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 22:00,18.78057715,11.077
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 22:10,18.30307836,10.575
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 22:20,18.47911281,10.074
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 22:30,18.32823415,10.074
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 22:40,18.20242868,9.572
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 22:50,17.72377489,9.572
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 23:00,17.84982607,9.572
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 23:10,17.31999274,9.572
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 23:20,17.8750287,9.572
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 23:30,23.68786267,9.071
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 23:40,32.29154229,9.071
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,8/06/2019 23:50,,9.572
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 0:00,,9.572
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 0:10,,10.074
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 0:20,,10.074
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 0:30,,10.575
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 0:40,,10.575
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 0:50,,10.575
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 1:00,,10.074
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 1:10,,10.074
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 1:20,35.18036487,10.575
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 1:30,35.7546114,10.575
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 1:40,31.84853469,10.575
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 1:50,35.20103427,10.575
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 2:00,34.68084883,10.575
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 2:10,35.30420535,11.077
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 2:20,29.65324912,11.077
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 2:30,,11.077
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 2:40,,11.077
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 2:50,28.61114804,11.077
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 3:00,25.19281376,11.077
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 3:10,21.77126905,11.077
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 3:20,19.7325211,11.077
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 3:30,18.12691379,11.077
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 3:40,16.99146315,11.077
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 3:50,16.25718316,11.077
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 4:00,16.00355212,11.077
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 4:10,15.97817727,11.077
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 4:20,18.15208804,11.077
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 4:30,16.94088472,11.077
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 4:40,16.40925774,11.077
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 4:50,16.05429546,11.077
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 5:00,15.44482534,11.077
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 5:10,15.8512714,11.578
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 5:20,15.49565956,11.578
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 5:30,15.64811378,11.578
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 5:40,16.28253439,11.578
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 5:50,16.86499962,11.077
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 6:00,16.58657753,11.578
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 6:10,16.33323031,12.08
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 6:20,16.4852653,12.08
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 6:30,17.16841365,12.08
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 6:40,17.31999274,12.08
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 6:50,17.47148485,12.08
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 7:00,17.64811398,12.581
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 7:10,17.64811398,12.581
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 7:20,18.22759506,12.581
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 7:30,17.95062128,12.08
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 7:40,17.77420294,12.581
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 7:50,17.8246209,12.581
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 8:00,18.07655747,13.082
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 8:10,18.22759506,13.082
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 8:20,18.32823415,14.085
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 8:30,20.754693,15.087
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 8:40,23.59017729,15.588
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 8:50,25.5782272,16.59
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 9:00,29.37671929,15.588
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 9:10,32.62144718,17.091
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 9:20,34.00489302,16.089
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 9:30,33.01458045,14.586
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 9:40,31.44686842,15.087
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 9:50,30.95228086,15.588
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 10:00,30.15752887,15.588
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 10:10,29.44594694,14.085
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 10:20,28.49451924,13.584
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 10:30,27.62653783,14.586
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 10:40,27.13019475,14.586
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 10:50,26.51216049,14.085
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 11:00,26.01026722,14.586
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 11:10,25.43384665,14.586
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 11:20,26.17782703,16.089
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 11:30,25.91440308,18.092
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 11:40,27.46137956,16.59
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 11:50,27.24860652,17.592
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 12:00,28.4478223,16.59
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 12:10,27.76786752,17.592
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 12:20,26.05816785,17.091
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 12:30,26.20174294,18.593
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 12:40,25.28928623,17.592
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 12:50,20.50587928,18.092
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 13:00,,18.593
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 13:10,22.53586325,17.091
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 13:20,,16.089
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 13:30,,15.588
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 13:40,21.10247155,19.594
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 13:50,21.15209977,20.095
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 14:00,21.32568953,19.094
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 14:10,21.25131477,19.594
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 14:20,21.12728738,23.097
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 14:30,21.77126905,21.096
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 14:40,21.72181765,21.596
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 14:50,21.25131477,23.097
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 15:00,21.30090144,22.097
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 15:10,21.44957734,19.594
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 15:20,21.52386761,22.597
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 15:30,20.95350477,18.593
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 15:40,21.17690871,18.593
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 15:50,,20.595
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 16:00,,24.098
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 16:10,21.42480683,19.594
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 16:20,21.20171419,24.598
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 16:30,21.57337666,20.595
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 16:40,21.64761336,23.097
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 16:50,21.7959893,22.097
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 17:00,,17.091
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 17:10,24.19956771,15.588
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 17:20,,16.089
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 17:30,22.85539981,17.091
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 17:40,22.41278831,17.592
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 17:50,,16.089
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 18:00,21.62287139,15.588
Plecotus auritus,Nittedal,PaurF230,Female,None,HaugBarn,Barn,2019,9/06/2019 18:10,21.40003278,16.59
