species,location,ID,sex,reproduction,roost_name,roost_type,year,date_time,Tb,Ta
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 7:00,,13.581
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 7:10,,13.581
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 7:20,,13.581
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 7:30,,13.08
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 7:40,,13.08
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 7:50,,13.08
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 8:00,,13.08
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 8:10,,13.08
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 8:20,,13.581
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 8:30,,13.581
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 8:40,37.80470881,13.581
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 8:50,33.1212408,13.581
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 9:00,33.58045917,14.082
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 9:10,35.24439236,14.082
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 9:20,33.16856658,14.082
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 9:30,33.04008321,14.082
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 9:40,32.76931042,14.082
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 9:50,31.98203876,14.082
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 10:00,30.94635137,14.583
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 10:10,30.94635137,15.584
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 10:20,33.93081681,15.084
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 10:30,33.60743527,14.583
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 10:40,34.17293932,14.583
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 10:50,33.28345045,15.084
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 11:00,30.34489294,15.084
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 11:10,29.71482922,15.084
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 11:20,29.63255918,14.583
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 11:30,29.96152077,15.084
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 11:40,32.15874678,15.084
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 11:50,32.00923366,14.583
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 12:00,32.09079868,14.583
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 12:10,32.60666876,15.084
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 12:20,33.44551645,15.084
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 12:30,29.76966508,15.584
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 12:40,,15.584
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 12:50,,15.584
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 13:00,30.67311673,16.085
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 13:10,30.37225869,16.085
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 13:20,31.79158424,16.085
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 13:30,30.78244251,16.085
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 13:40,28.36885797,16.586
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 13:50,27.0189527,16.586
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 14:00,30.72778487,16.586
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 14:10,32.95889102,16.085
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 14:20,,16.085
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 14:30,,16.586
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 14:40,35.06637284,16.085
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 14:50,29.82449215,15.584
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 15:00,28.7263863,15.584
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 15:10,27.76319284,16.085
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 15:20,28.83633591,16.586
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 15:30,32.99949142,16.085
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 15:40,33.63440717,15.584
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 15:50,33.51300072,15.584
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 16:00,31.32841823,15.584
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 16:10,,15.584
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 16:20,,15.584
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 16:30,33.60743527,15.584
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 16:40,33.59394774,15.084
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 16:50,28.75387638,15.084
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 17:00,33.85002959,15.084
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 17:10,33.93081681,15.584
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 17:20,29.82449215,15.584
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 17:30,28.71264059,15.584
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 17:40,23.1224608,15.084
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 17:50,24.78185999,15.084
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 18:00,,14.583
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 18:10,,14.583
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 18:20,,14.583
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 18:30,,14.583
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 18:40,33.01302297,14.583
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 18:50,32.38961248,14.583
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 19:00,33.58045917,14.583
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 19:10,30.61843818,14.583
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 19:20,,14.583
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 19:30,27.6529954,14.583
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 19:40,,14.583
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 19:50,29.68740803,15.084
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 20:00,30.07110271,15.584
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 20:10,32.2810005,16.085
